fecha,producto,region,canal,promocion,precio,inventario_inicial,ventas_unidades,reabastecimiento,inventario_final,lead_time_dias
2025-04-06,Snack Saludable,Centro,Distribuidor,1,35.34,1312,107,0,1205,10
2025-04-07,Snack Saludable,Sur,Tienda,1,35.34,1205,73,0,1132,10
2025-04-08,Snack Saludable,Sur,Ecommerce,0,38.0,1132,68,0,1064,10
2025-04-09,Snack Saludable,Occidente,Distribuidor,0,38.0,1064,36,0,1028,10
2025-04-10,Snack Saludable,Centro,Ecommerce,0,38.0,1028,54,0,974,10
2025-04-11,Snack Saludable,Occidente,Distribuidor,0,38.0,974,44,1754,2684,10
2025-04-12,Snack Saludable,Sur,Distribuidor,0,38.0,2684,97,0,2587,10
2025-04-13,Snack Saludable,Occidente,Distribuidor,0,38.0,2587,73,0,2514,10
2025-04-14,Snack Saludable,Centro,Tienda,0,38.0,2514,37,0,2477,10
2025-04-15,Snack Saludable,Occidente,Tienda,0,38.0,2477,61,0,2416,10
2025-04-16,Snack Saludable,Centro,Distribuidor,0,38.0,2416,59,0,2357,10
2025-04-17,Snack Saludable,Norte,Tienda,0,38.0,2357,78,0,2279,10
2025-04-18,Snack Saludable,Centro,Ecommerce,0,38.0,2279,58,0,2221,10
2025-04-19,Snack Saludable,Occidente,Distribuidor,0,38.0,2221,102,0,2119,10
2025-04-20,Snack Saludable,Norte,Tienda,1,35.34,2119,115,0,2004,10
2025-04-21,Snack Saludable,Sur,Distribuidor,1,35.34,2004,84,0,1920,10
2025-04-22,Snack Saludable,Sur,Ecommerce,0,38.0,1920,53,0,1867,10
2025-04-23,Snack Saludable,Norte,Distribuidor,0,38.0,1867,44,0,1823,10
2025-04-24,Snack Saludable,Sur,Tienda,0,38.0,1823,67,0,1756,10
2025-04-25,Snack Saludable,Norte,Distribuidor,0,38.0,1756,63,0,1693,10
2025-04-26,Snack Saludable,Sur,Distribuidor,0,38.0,1693,87,0,1606,10
2025-04-27,Snack Saludable,Occidente,Distribuidor,0,38.0,1606,89,0,1517,10
2025-04-28,Snack Saludable,Sur,Tienda,0,38.0,1517,95,0,1422,10
2025-04-29,Snack Saludable,Norte,Distribuidor,0,38.0,1422,58,0,1364,10
2025-04-30,Snack Saludable,Sur,Distribuidor,0,38.0,1364,74,0,1290,10
2025-05-01,Snack Saludable,Centro,Ecommerce,0,38.0,1290,59,0,1231,10
2025-05-02,Snack Saludable,Sur,Tienda,0,38.0,1231,54,0,1177,10
2025-05-03,Snack Saludable,Occidente,Distribuidor,0,38.0,1177,80,0,1097,10
2025-05-04,Snack Saludable,Centro,Distribuidor,0,38.0,1097,72,0,1025,10
2025-05-05,Snack Saludable,Norte,Distribuidor,1,35.34,1025,58,0,967,10
2025-05-06,Snack Saludable,Centro,Tienda,1,35.34,967,65,1819,2721,10
2025-05-07,Snack Saludable,Sur,Ecommerce,1,35.34,2721,66,0,2655,10
2025-05-08,Snack Saludable,Centro,Tienda,0,38.0,2655,54,0,2601,10
2025-05-09,Snack Saludable,Sur,Ecommerce,0,38.0,2601,79,0,2522,10
2025-05-10,Snack Saludable,Centro,Distribuidor,0,38.0,2522,79,0,2443,10
2025-05-11,Snack Saludable,Sur,Distribuidor,0,38.0,2443,73,0,2370,10
2025-05-12,Snack Saludable,Sur,Distribuidor,0,38.0,2370,70,0,2300,10
2025-05-13,Snack Saludable,Occidente,Ecommerce,0,38.0,2300,63,0,2237,10
2025-05-14,Snack Saludable,Occidente,Distribuidor,0,38.0,2237,65,0,2172,10
2025-05-15,Snack Saludable,Norte,Distribuidor,0,38.0,2172,59,0,2113,10
2025-05-16,Snack Saludable,Norte,Distribuidor,0,38.0,2113,52,0,2061,10
2025-05-17,Snack Saludable,Centro,Tienda,0,38.0,2061,77,0,1984,10
2025-05-18,Snack Saludable,Centro,Ecommerce,0,38.0,1984,76,0,1908,10
2025-05-19,Snack Saludable,Occidente,Ecommerce,0,38.0,1908,72,0,1836,10
2025-05-20,Snack Saludable,Norte,Distribuidor,1,35.34,1836,79,0,1757,10
2025-05-21,Snack Saludable,Occidente,Tienda,1,35.34,1757,70,0,1687,10
2025-05-22,Snack Saludable,Occidente,Ecommerce,0,38.0,1687,52,0,1635,10
2025-05-23,Snack Saludable,Norte,Ecommerce,0,38.0,1635,88,0,1547,10
2025-05-24,Snack Saludable,Centro,Tienda,0,38.0,1547,50,0,1497,10
2025-05-25,Snack Saludable,Sur,Tienda,0,38.0,1497,91,0,1406,10
2025-05-26,Snack Saludable,Centro,Ecommerce,0,38.0,1406,64,0,1342,10
2025-05-27,Snack Saludable,Sur,Ecommerce,0,38.0,1342,66,0,1276,10
2025-05-28,Snack Saludable,Norte,Distribuidor,0,38.0,1276,72,0,1204,10
2025-05-29,Snack Saludable,Occidente,Ecommerce,0,38.0,1204,65,0,1139,10
2025-05-30,Snack Saludable,Centro,Tienda,0,38.0,1139,57,0,1082,10
2025-05-31,Snack Saludable,Centro,Ecommerce,0,38.0,1082,96,0,986,10
2025-06-01,Snack Saludable,Norte,Ecommerce,0,38.0,986,85,1863,2764,10
2025-06-02,Snack Saludable,Occidente,Ecommerce,0,38.0,2764,60,0,2704,10
2025-06-03,Snack Saludable,Sur,Tienda,0,38.0,2704,66,0,2638,10
2024-01-01,Bebida Energética,Sur,Distribuidor,0,42.0,2271,68,0,2203,8
2024-01-02,Bebida Energética,Centro,Distribuidor,0,42.0,2203,68,0,2135,8
2024-01-03,Bebida Energética,Occidente,Tienda,0,42.0,2135,93,0,2042,8
2024-01-04,Bebida Energética,Occidente,Ecommerce,0,42.0,2042,70,0,1972,8
2024-01-05,Bebida Energética,Norte,Tienda,1,39.06,1972,104,0,1868,8
2024-01-06,Bebida Energética,Norte,Ecommerce,1,39.06,1868,128,0,1740,8
2024-01-07,Bebida Energética,Occidente,Distribuidor,1,39.06,1740,117,0,1623,8
2024-01-08,Bebida Energética,Sur,Tienda,0,42.0,1623,70,0,1553,8
2024-01-09,Bebida Energética,Occidente,Distribuidor,0,42.0,1553,62,0,1491,8
2024-01-10,Bebida Energética,Centro,Ecommerce,0,42.0,1491,53,0,1438,8
2024-01-11,Bebida Energética,Occidente,Distribuidor,0,42.0,1438,80,0,1358,8
2024-01-12,Bebida Energética,Sur,Distribuidor,0,42.0,1358,77,0,1281,8
2024-01-13,Bebida Energética,Occidente,Distribuidor,0,42.0,1281,100,0,1181,8
2024-01-14,Bebida Energética,Norte,Tienda,0,42.0,1181,85,0,1096,8
2024-01-15,Bebida Energética,Norte,Distribuidor,0,42.0,1096,97,2441,3440,8
2024-01-16,Bebida Energética,Occidente,Tienda,0,42.0,3440,53,0,3387,8
2024-01-17,Bebida Energética,Sur,Ecommerce,0,42.0,3387,68,0,3319,8
2024-01-18,Bebida Energética,Centro,Tienda,0,42.0,3319,79,0,3240,8
2024-01-19,Bebida Energética,Centro,Tienda,0,42.0,3240,49,0,3191,8
2024-01-20,Bebida Energética,Norte,Ecommerce,1,39.06,3191,136,0,3055,8
2024-01-21,Bebida Energética,Sur,Ecommerce,1,39.06,3055,123,0,2932,8
2024-01-22,Bebida Energética,Sur,Ecommerce,0,42.0,2932,91,0,2841,8
2024-01-23,Bebida Energética,Norte,Distribuidor,0,42.0,2841,88,0,2753,8
2024-01-24,Bebida Energética,Occidente,Distribuidor,0,42.0,2753,77,0,2676,8
2024-01-25,Bebida Energética,Occidente,Tienda,0,42.0,2676,54,0,2622,8
2024-01-26,Bebida Energética,Centro,Distribuidor,0,42.0,2622,103,0,2519,8
2024-01-27,Bebida Energética,Norte,Distribuidor,0,42.0,2519,112,0,2407,8
2024-01-28,Bebida Energética,Sur,Distribuidor,0,42.0,2407,94,0,2313,8
2024-01-29,Bebida Energética,Occidente,Tienda,0,42.0,2313,66,0,2247,8
2024-01-30,Bebida Energética,Centro,Tienda,0,42.0,2247,91,0,2156,8
2024-01-31,Bebida Energética,Sur,Distribuidor,0,42.0,2156,65,0,2091,8
2024-02-01,Bebida Energética,Occidente,Distribuidor,0,42.0,2091,76,0,2015,8
2024-02-02,Bebida Energética,Occidente,Tienda,0,42.0,2015,82,0,1933,8
2024-02-03,Bebida Energética,Centro,Ecommerce,0,42.0,1933,97,0,1836,8
2024-02-04,Bebida Energética,Occidente,Tienda,0,42.0,1836,100,0,1736,8
2024-02-05,Bebida Energética,Occidente,Tienda,1,39.06,1736,89,0,1647,8
2024-02-06,Bebida Energética,Sur,Tienda,1,39.06,1647,105,0,1542,8
2024-02-07,Bebida Energética,Sur,Tienda,1,39.06,1542,80,0,1462,8
2024-02-08,Bebida Energética,Centro,Tienda,0,42.0,1462,93,0,1369,8
2024-02-09,Bebida Energética,Centro,Ecommerce,0,42.0,1369,55,0,1314,8
2024-02-10,Bebida Energética,Norte,Tienda,0,42.0,1314,91,0,1223,8
2024-02-11,Bebida Energética,Sur,Distribuidor,0,42.0,1223,97,0,1126,8
2024-02-12,Bebida Energética,Centro,Tienda,0,42.0,1126,93,0,1033,8
2024-02-13,Bebida Energética,Centro,Distribuidor,0,42.0,1033,67,2347,3313,8
2024-02-14,Bebida Energética,Occidente,Ecommerce,0,42.0,3313,89,0,3224,8
2024-02-15,Bebida Energética,Centro,Ecommerce,0,42.0,3224,59,0,3165,8
2024-02-16,Bebida Energética,Centro,Ecommerce,0,42.0,3165,72,0,3093,8
2024-02-17,Bebida Energética,Centro,Ecommerce,0,42.0,3093,77,0,3016,8
2024-02-18,Bebida Energética,Norte,Ecommerce,0,42.0,3016,99,0,2917,8
2024-02-19,Bebida Energética,Occidente,Distribuidor,0,42.0,2917,70,0,2847,8
2024-02-20,Bebida Energética,Occidente,Distribuidor,1,39.06,2847,94,0,2753,8
2024-02-21,Bebida Energética,Centro,Tienda,1,39.06,2753,121,0,2632,8
2024-02-22,Bebida Energética,Occidente,Tienda,0,42.0,2632,73,0,2559,8
2024-02-23,Bebida Energética,Centro,Tienda,0,42.0,2559,96,0,2463,8
2024-02-24,Bebida Energética,Norte,Tienda,0,42.0,2463,90,0,2373,8
2024-02-25,Bebida Energética,Norte,Distribuidor,0,42.0,2373,102,0,2271,8
2024-02-26,Bebida Energética,Norte,Distribuidor,0,42.0,2271,80,0,2191,8
2024-02-27,Bebida Energética,Centro,Distribuidor,0,42.0,2191,94,0,2097,8
2024-02-28,Bebida Energética,Sur,Distribuidor,0,42.0,2097,89,0,2008,8
2024-02-29,Bebida Energética,Sur,Ecommerce,0,42.0,2008,77,0,1931,8
2024-03-01,Bebida Energética,Sur,Distribuidor,0,42.0,1931,89,0,1842,8
2024-03-02,Bebida Energética,Norte,Ecommerce,0,42.0,1842,108,0,1734,8
2024-03-03,Bebida Energética,Occidente,Distribuidor,0,42.0,1734,90,0,1644,8
2024-03-04,Bebida Energética,Occidente,Distribuidor,0,42.0,1644,99,0,1545,8
2024-03-05,Bebida Energética,Centro,Tienda,1,39.06,1545,124,0,1421,8
2024-03-06,Bebida Energética,Sur,Distribuidor,1,39.06,1421,108,0,1313,8
2024-03-07,Bebida Energética,Centro,Tienda,1,39.06,1313,92,0,1221,8
2024-03-08,Bebida Energética,Norte,Distribuidor,0,42.0,1221,84,0,1137,8
2024-03-09,Bebida Energética,Centro,Ecommerce,0,42.0,1137,92,0,1045,8
2024-03-10,Bebida Energética,Norte,Ecommerce,0,42.0,1045,95,2321,3271,8
2024-03-11,Bebida Energética,Occidente,Distribuidor,0,42.0,3271,80,0,3191,8
2024-03-12,Bebida Energética,Sur,Distribuidor,0,42.0,3191,70,0,3121,8
2024-03-13,Bebida Energética,Centro,Tienda,0,42.0,3121,78,0,3043,8
2024-03-14,Bebida Energética,Occidente,Tienda,0,42.0,3043,77,0,2966,8
2024-03-15,Bebida Energética,Norte,Ecommerce,0,42.0,2966,77,0,2889,8
2024-03-16,Bebida Energética,Sur,Distribuidor,0,42.0,2889,102,0,2787,8
2024-03-17,Bebida Energética,Centro,Tienda,0,42.0,2787,111,0,2676,8
2024-03-18,Bebida Energética,Centro,Ecommerce,0,42.0,2676,77,0,2599,8
2024-03-19,Bebida Energética,Centro,Tienda,0,42.0,2599,79,0,2520,8
2024-03-20,Bebida Energética,Occidente,Tienda,1,39.06,2520,124,0,2396,8
2024-03-21,Bebida Energética,Occidente,Tienda,1,39.06,2396,84,0,2312,8
2024-03-22,Bebida Energética,Sur,Tienda,0,42.0,2312,97,0,2215,8
2024-03-23,Bebida Energética,Sur,Ecommerce,0,42.0,2215,115,0,2100,8
2024-03-24,Bebida Energética,Sur,Distribuidor,0,42.0,2100,85,0,2015,8
2024-03-25,Bebida Energética,Norte,Distribuidor,0,42.0,2015,61,0,1954,8
2024-03-26,Bebida Energética,Norte,Tienda,0,42.0,1954,98,0,1856,8
2024-03-27,Bebida Energética,Occidente,Tienda,0,42.0,1856,67,0,1789,8
2024-03-28,Bebida Energética,Norte,Ecommerce,0,42.0,1789,82,0,1707,8
2024-03-29,Bebida Energética,Sur,Ecommerce,0,42.0,1707,99,0,1608,8
2024-03-30,Bebida Energética,Occidente,Ecommerce,0,42.0,1608,109,0,1499,8
2024-03-31,Bebida Energética,Occidente,Distribuidor,0,42.0,1499,108,0,1391,8
2024-04-01,Bebida Energética,Sur,Ecommerce,0,42.0,1391,93,0,1298,8
2024-04-02,Bebida Energética,Centro,Ecommerce,0,42.0,1298,93,0,1205,8
2024-04-03,Bebida Energética,Sur,Tienda,0,42.0,1205,85,0,1120,8
2024-04-04,Bebida Energética,Occidente,Distribuidor,0,42.0,1120,87,0,1033,8
2024-04-05,Bebida Energética,Centro,Distribuidor,1,39.06,1033,109,2497,3421,8
2024-04-06,Bebida Energética,Norte,Tienda,1,39.06,3421,131,0,3290,8
2024-04-07,Bebida Energética,Occidente,Ecommerce,1,39.06,3290,131,0,3159,8
2024-04-08,Bebida Energética,Occidente,Ecommerce,0,42.0,3159,81,0,3078,8
2024-04-09,Bebida Energética,Occidente,Tienda,0,42.0,3078,84,0,2994,8
2024-04-10,Bebida Energética,Sur,Tienda,0,42.0,2994,95,0,2899,8
2024-04-11,Bebida Energética,Norte,Ecommerce,0,42.0,2899,84,0,2815,8
2024-04-12,Bebida Energética,Sur,Distribuidor,0,42.0,2815,62,0,2753,8
2024-04-13,Bebida Energética,Occidente,Ecommerce,0,42.0,2753,96,0,2657,8
2024-04-14,Bebida Energética,Centro,Ecommerce,0,42.0,2657,92,0,2565,8
2024-04-15,Bebida Energética,Occidente,Tienda,0,42.0,2565,104,0,2461,8
2024-04-16,Bebida Energética,Norte,Distribuidor,0,42.0,2461,68,0,2393,8
2024-04-17,Bebida Energética,Norte,Ecommerce,0,42.0,2393,103,0,2290,8
2024-04-18,Bebida Energética,Sur,Ecommerce,0,42.0,2290,82,0,2208,8
2024-04-19,Bebida Energética,Sur,Distribuidor,0,42.0,2208,71,0,2137,8
2024-04-20,Bebida Energética,Norte,Ecommerce,1,39.06,2137,161,0,1976,8
2024-04-21,Bebida Energética,Centro,Ecommerce,1,39.06,1976,121,0,1855,8
2024-04-22,Bebida Energética,Centro,Tienda,0,42.0,1855,72,0,1783,8
2024-04-23,Bebida Energética,Occidente,Distribuidor,0,42.0,1783,94,0,1689,8
2024-04-24,Bebida Energética,Sur,Tienda,0,42.0,1689,94,0,1595,8
2024-04-25,Bebida Energética,Norte,Distribuidor,0,42.0,1595,79,0,1516,8
2024-04-26,Bebida Energética,Centro,Tienda,0,42.0,1516,69,0,1447,8
2024-04-27,Bebida Energética,Centro,Ecommerce,0,42.0,1447,97,0,1350,8
2024-04-28,Bebida Energética,Sur,Ecommerce,0,42.0,1350,103,0,1247,8
2024-04-29,Bebida Energética,Norte,Distribuidor,0,42.0,1247,67,0,1180,8
2024-04-30,Bebida Energética,Occidente,Distribuidor,0,42.0,1180,85,0,1095,8
2024-05-01,Bebida Energética,Sur,Distribuidor,0,42.0,1095,91,2463,3467,8
2024-05-02,Bebida Energética,Sur,Tienda,0,42.0,3467,74,0,3393,8
2024-05-03,Bebida Energética,Centro,Distribuidor,0,42.0,3393,74,0,3319,8
2024-05-04,Bebida Energética,Sur,Tienda,0,42.0,3319,79,0,3240,8
2024-05-05,Bebida Energética,Norte,Ecommerce,1,39.06,3240,139,0,3101,8
2024-05-06,Bebida Energética,Centro,Distribuidor,1,39.06,3101,114,0,2987,8
2024-05-07,Bebida Energética,Occidente,Distribuidor,1,39.06,2987,100,0,2887,8
2024-05-08,Bebida Energética,Occidente,Ecommerce,0,42.0,2887,75,0,2812,8
2024-05-09,Bebida Energética,Centro,Tienda,0,42.0,2812,87,0,2725,8
2024-05-10,Bebida Energética,Sur,Ecommerce,0,42.0,2725,85,0,2640,8
2024-05-11,Bebida Energética,Centro,Distribuidor,0,42.0,2640,118,0,2522,8
2024-05-12,Bebida Energética,Norte,Distribuidor,0,42.0,2522,105,0,2417,8
2024-05-13,Bebida Energética,Norte,Tienda,0,42.0,2417,84,0,2333,8
2024-05-14,Bebida Energética,Sur,Ecommerce,0,42.0,2333,79,0,2254,8
2024-05-15,Bebida Energética,Centro,Tienda,0,42.0,2254,72,0,2182,8
2024-05-16,Bebida Energética,Sur,Ecommerce,0,42.0,2182,97,0,2085,8
2024-05-17,Bebida Energética,Sur,Ecommerce,0,42.0,2085,69,0,2016,8
2024-05-18,Bebida Energética,Occidente,Tienda,0,42.0,2016,111,0,1905,8
2024-05-19,Bebida Energética,Occidente,Distribuidor,0,42.0,1905,91,0,1814,8
2024-05-20,Bebida Energética,Centro,Tienda,1,39.06,1814,97,0,1717,8
2024-05-21,Bebida Energética,Centro,Ecommerce,1,39.06,1717,92,0,1625,8
2024-05-22,Bebida Energética,Centro,Distribuidor,0,42.0,1625,90,0,1535,8
2024-05-23,Bebida Energética,Centro,Tienda,0,42.0,1535,66,0,1469,8
2024-05-24,Bebida Energética,Sur,Distribuidor,0,42.0,1469,79,0,1390,8
2024-05-25,Bebida Energética,Occidente,Tienda,0,42.0,1390,74,0,1316,8
2024-05-26,Bebida Energética,Norte,Distribuidor,0,42.0,1316,80,0,1236,8
2024-05-27,Bebida Energética,Norte,Tienda,0,42.0,1236,73,0,1163,8
2024-05-28,Bebida Energética,Centro,Ecommerce,0,42.0,1163,70,0,1093,8
2024-05-29,Bebida Energética,Norte,Tienda,0,42.0,1093,70,2200,3223,8
2024-05-30,Bebida Energética,Centro,Tienda,0,42.0,3223,86,0,3137,8
2024-05-31,Bebida Energética,Centro,Tienda,0,42.0,3137,86,0,3051,8
2024-06-01,Bebida Energética,Centro,Distribuidor,0,42.0,3051,99,0,2952,8
2024-06-02,Bebida Energética,Occidente,Tienda,0,42.0,2952,83,0,2869,8
2024-06-03,Bebida Energética,Sur,Distribuidor,0,42.0,2869,74,0,2795,8
2024-06-04,Bebida Energética,Occidente,Ecommerce,0,42.0,2795,99,0,2696,8
2024-06-05,Bebida Energética,Occidente,Tienda,1,39.06,2696,126,0,2570,8
2024-06-06,Bebida Energética,Centro,Tienda,1,39.06,2570,108,0,2462,8
2024-06-07,Bebida Energética,Occidente,Ecommerce,1,39.06,2462,84,0,2378,8
2024-06-08,Bebida Energética,Centro,Distribuidor,0,42.0,2378,92,0,2286,8
2024-06-09,Bebida Energética,Centro,Distribuidor,0,42.0,2286,96,0,2190,8
2024-06-10,Bebida Energética,Occidente,Ecommerce,0,42.0,2190,75,0,2115,8
2024-06-11,Bebida Energética,Occidente,Tienda,0,42.0,2115,87,0,2028,8
2024-06-12,Bebida Energética,Centro,Ecommerce,0,42.0,2028,83,0,1945,8
2024-06-13,Bebida Energética,Sur,Tienda,0,42.0,1945,61,0,1884,8
2024-06-14,Bebida Energética,Norte,Distribuidor,0,42.0,1884,66,0,1818,8
2024-06-15,Bebida Energética,Centro,Tienda,0,42.0,1818,103,0,1715,8
2024-06-16,Bebida Energética,Centro,Distribuidor,0,42.0,1715,109,0,1606,8
2024-06-17,Bebida Energética,Centro,Distribuidor,0,42.0,1606,76,0,1530,8
2024-06-18,Bebida Energética,Occidente,Tienda,0,42.0,1530,92,0,1438,8
2024-06-19,Bebida Energética,Norte,Distribuidor,0,42.0,1438,74,0,1364,8
2024-06-20,Bebida Energética,Norte,Ecommerce,1,39.06,1364,82,0,1282,8
2024-06-21,Bebida Energética,Centro,Ecommerce,1,39.06,1282,100,0,1182,8
2024-06-22,Bebida Energética,Centro,Distribuidor,0,42.0,1182,127,0,1055,8
2024-06-23,Bebida Energética,Norte,Distribuidor,0,42.0,1055,74,2373,3354,8
2024-06-24,Bebida Energética,Occidente,Distribuidor,0,42.0,3354,72,0,3282,8
2024-06-25,Bebida Energética,Occidente,Distribuidor,0,42.0,3282,49,0,3233,8
2024-06-26,Bebida Energética,Centro,Distribuidor,0,42.0,3233,58,0,3175,8
2024-06-27,Bebida Energética,Norte,Tienda,0,42.0,3175,72,0,3103,8
2024-06-28,Bebida Energética,Sur,Tienda,0,42.0,3103,55,0,3048,8
2024-06-29,Bebida Energética,Sur,Ecommerce,0,42.0,3048,78,0,2970,8
2024-06-30,Bebida Energética,Centro,Tienda,0,42.0,2970,91,0,2879,8
2024-07-01,Bebida Energética,Centro,Tienda,0,42.0,2879,79,0,2800,8
2024-07-02,Bebida Energética,Sur,Distribuidor,0,42.0,2800,70,0,2730,8
2024-07-03,Bebida Energética,Norte,Tienda,0,42.0,2730,76,0,2654,8
2024-07-04,Bebida Energética,Norte,Distribuidor,0,42.0,2654,64,0,2590,8
2024-07-05,Bebida Energética,Occidente,Distribuidor,1,39.06,2590,79,0,2511,8
2024-07-06,Bebida Energética,Norte,Tienda,1,39.06,2511,109,0,2402,8
2024-07-07,Bebida Energética,Norte,Tienda,1,39.06,2402,102,0,2300,8
2024-07-08,Bebida Energética,Sur,Distribuidor,0,42.0,2300,60,0,2240,8
2024-07-09,Bebida Energética,Norte,Tienda,0,42.0,2240,80,0,2160,8
2024-07-10,Bebida Energética,Centro,Ecommerce,0,42.0,2160,58,0,2102,8
2024-07-11,Bebida Energética,Centro,Tienda,0,42.0,2102,61,0,2041,8
2024-07-12,Bebida Energética,Occidente,Tienda,0,42.0,2041,80,0,1961,8
2024-07-13,Bebida Energética,Centro,Tienda,0,42.0,1961,79,0,1882,8
2024-07-14,Bebida Energética,Norte,Distribuidor,0,42.0,1882,98,0,1784,8
2024-07-15,Bebida Energética,Occidente,Tienda,0,42.0,1784,52,0,1732,8
2024-07-16,Bebida Energética,Occidente,Tienda,0,42.0,1732,61,0,1671,8
2024-07-17,Bebida Energética,Occidente,Tienda,0,42.0,1671,66,0,1605,8
2024-07-18,Bebida Energética,Occidente,Distribuidor,0,42.0,1605,71,0,1534,8
2024-07-19,Bebida Energética,Norte,Tienda,0,42.0,1534,85,0,1449,8
2024-07-20,Bebida Energética,Norte,Ecommerce,1,39.06,1449,93,0,1356,8
2024-07-21,Bebida Energética,Norte,Distribuidor,1,39.06,1356,96,0,1260,8
2024-07-22,Bebida Energética,Norte,Ecommerce,0,42.0,1260,50,0,1210,8
2024-07-23,Bebida Energética,Sur,Tienda,0,42.0,1210,57,0,1153,8
2024-07-24,Bebida Energética,Centro,Distribuidor,0,42.0,1153,75,0,1078,8
2024-07-25,Bebida Energética,Sur,Ecommerce,0,42.0,1078,49,2368,3397,8
2024-07-26,Bebida Energética,Sur,Distribuidor,0,42.0,3397,56,0,3341,8
2024-07-27,Bebida Energética,Occidente,Distribuidor,0,42.0,3341,95,0,3246,8
2024-07-28,Bebida Energética,Centro,Tienda,0,42.0,3246,71,0,3175,8
2024-07-29,Bebida Energética,Norte,Tienda,0,42.0,3175,43,0,3132,8
2024-07-30,Bebida Energética,Occidente,Ecommerce,0,42.0,3132,59,0,3073,8
2024-07-31,Bebida Energética,Centro,Tienda,0,42.0,3073,83,0,2990,8
2024-08-01,Bebida Energética,Centro,Tienda,0,42.0,2990,64,0,2926,8
2024-08-02,Bebida Energética,Centro,Distribuidor,0,42.0,2926,62,0,2864,8
2024-08-03,Bebida Energética,Occidente,Tienda,0,42.0,2864,98,0,2766,8
2024-08-04,Bebida Energética,Sur,Distribuidor,0,42.0,2766,87,0,2679,8
2024-08-05,Bebida Energética,Occidente,Tienda,1,39.06,2679,66,0,2613,8
2024-08-06,Bebida Energética,Centro,Distribuidor,1,39.06,2613,77,0,2536,8
2024-08-07,Bebida Energética,Norte,Ecommerce,1,39.06,2536,54,0,2482,8
2024-08-08,Bebida Energética,Centro,Tienda,0,42.0,2482,69,0,2413,8
2024-08-09,Bebida Energética,Sur,Distribuidor,0,42.0,2413,64,0,2349,8
2024-08-10,Bebida Energética,Occidente,Ecommerce,0,42.0,2349,62,0,2287,8
2024-08-11,Bebida Energética,Centro,Tienda,0,42.0,2287,81,0,2206,8
2024-08-12,Bebida Energética,Centro,Tienda,0,42.0,2206,62,0,2144,8
2024-08-13,Bebida Energética,Norte,Distribuidor,0,42.0,2144,78,0,2066,8
2024-08-14,Bebida Energética,Sur,Tienda,0,42.0,2066,86,0,1980,8
2024-08-15,Bebida Energética,Occidente,Ecommerce,0,42.0,1980,73,0,1907,8
2024-08-16,Bebida Energética,Norte,Distribuidor,0,42.0,1907,61,0,1846,8
2024-08-17,Bebida Energética,Centro,Ecommerce,0,42.0,1846,77,0,1769,8
2024-08-18,Bebida Energética,Centro,Ecommerce,0,42.0,1769,66,0,1703,8
2024-08-19,Bebida Energética,Sur,Tienda,0,42.0,1703,53,0,1650,8
2024-08-20,Bebida Energética,Centro,Tienda,1,39.06,1650,76,0,1574,8
2024-08-21,Bebida Energética,Norte,Distribuidor,1,39.06,1574,75,0,1499,8
2024-08-22,Bebida Energética,Sur,Ecommerce,0,42.0,1499,44,0,1455,8
2024-08-23,Bebida Energética,Norte,Tienda,0,42.0,1455,77,0,1378,8
2024-08-24,Bebida Energética,Occidente,Tienda,0,42.0,1378,94,0,1284,8
2024-08-25,Bebida Energética,Sur,Ecommerce,0,42.0,1284,91,0,1193,8
2024-08-26,Bebida Energética,Norte,Distribuidor,0,42.0,1193,79,0,1114,8
2024-08-27,Bebida Energética,Centro,Distribuidor,0,42.0,1114,88,2221,3247,8
2024-08-28,Bebida Energética,Centro,Tienda,0,42.0,3247,45,0,3202,8
2024-08-29,Bebida Energética,Occidente,Tienda,0,42.0,3202,69,0,3133,8
2024-08-30,Bebida Energética,Norte,Tienda,0,42.0,3133,74,0,3059,8
2024-08-31,Bebida Energética,Sur,Tienda,0,42.0,3059,97,0,2962,8
2024-09-01,Bebida Energética,Sur,Ecommerce,0,42.0,2962,70,0,2892,8
2024-09-02,Bebida Energética,Centro,Tienda,0,42.0,2892,35,0,2857,8
2024-09-03,Bebida Energética,Occidente,Tienda,0,42.0,2857,55,0,2802,8
2024-09-04,Bebida Energética,Norte,Tienda,0,42.0,2802,87,0,2715,8
2024-09-05,Bebida Energética,Occidente,Distribuidor,1,39.06,2715,70,0,2645,8
2024-09-06,Bebida Energética,Sur,Distribuidor,1,39.06,2645,87,0,2558,8
2024-09-07,Bebida Energética,Norte,Distribuidor,1,39.06,2558,86,0,2472,8
2024-09-08,Bebida Energética,Occidente,Ecommerce,0,42.0,2472,77,0,2395,8
2024-09-09,Bebida Energética,Sur,Tienda,0,42.0,2395,52,0,2343,8
2024-09-10,Bebida Energética,Sur,Tienda,0,42.0,2343,43,0,2300,8
2024-09-11,Bebida Energética,Centro,Tienda,0,42.0,2300,63,0,2237,8
2024-09-12,Bebida Energética,Norte,Ecommerce,0,42.0,2237,56,0,2181,8
2024-09-13,Bebida Energética,Centro,Distribuidor,0,42.0,2181,51,0,2130,8
2024-09-14,Bebida Energética,Sur,Tienda,0,42.0,2130,56,0,2074,8
2024-09-15,Bebida Energética,Sur,Tienda,0,42.0,2074,76,0,1998,8
2024-09-16,Bebida Energética,Occidente,Ecommerce,0,42.0,1998,65,0,1933,8
2024-09-17,Bebida Energética,Centro,Ecommerce,0,42.0,1933,62,0,1871,8
